staff,staff,friendly,0.9999781847956797
staff,staff,welcoming,0.9999780655822263
staff,staff,efficient,0.9999666216245799
staff,staff,friendly,0.9999781847956797
staff,staff member,friendly,0.9999760390481924
staff,staff member,very helpful,0.9999611380604847
staff,staff,helpful,0.9998862770795114
staff,staff,very polite,0.9999061841096761
staff,staff,Great,0.999981403411013
staff,staff,attentive,0.9996920458266914
staff,staff,very accommodating,0.9998549271087711
staff,staff,Friendly,0.9999781847956797
staff,staff,helpful,0.9998862770795114
staff,staff,Good,0.9999847412527174
staff,staff,helpful,0.9998862770795114
staff,staff,friendly,0.9999781847956797
staff,staff,helpful,0.9998862770795114
staff,staff,weren’t very attentive,0.00044180474237975886
staff,staff,accommodating,0.9999096412490189
staff,staff,courteous,0.9999570850297346
staff,staff,extremely helpful,0.9999380119421488
staff,staff,amazing,0.9999854565040778
staff,staff,Very friendly,0.9999758006243837
staff,Staff,friendly,0.9999781847956797
staff,Staff,very helpful,0.9999599459865607
staff,staff,exceptional in all parts of the hotel,0.9999802113430434
staff,staff,went above and beyond,0.9999644758871682
staff,staff,commendable,0.9999108332276592
staff,Staff,generally friendly,0.9999551776784301
staff,staff,very friendly,0.9999758006243837
staff,We,didn't get the staff involved,0.00017642286911723204
staff,staff,rectified the error,0.05715173669127083
staff,staff,friendly helpful,0.9999547009030465
staff,staff at the reception and at the restaurant,great,0.999967694496462
staff,staff at the reception and at the restaurant,very friendly,0.9999585155336916
staff,member of staff we spoke to,polite,0.9998708999178518
staff,member of staff we spoke to,very helpful,0.9999731780410741
staff,staff,Great,0.999981403411013
staff,staff,helpful,0.9998862770795114
staff,staff,friendly,0.9999781847956797
staff,staff at the front desk and concierge and porter service,approachable,0.9996559297664476
staff,staff at the front desk and concierge and porter service,helpful,0.9999225151722158
staff,staff,friendly,0.9999781847956797
staff,staff,small,0.0032406878434443342
staff,Staff,friendly,0.9999781847956797
staff,staff,nice,0.9999735356682464
staff,Front desk staff,helpful,0.99993491256852
staff,staff,nice,0.9999735356682464
staff,staff,Nice,0.9999735356682464
staff,staff,brought towels up to our room super quick,0.9901964771025185
staff,staff,kindly upgraded my room,0.9982947764476435
staff,staff,really polite,0.9999229920339445
staff,staff,super helpful with my requests,0.9998737605652082
staff,staff,very friendly,0.9999758006243837
staff,staff,all very friendly,0.9999773503331681
staff,staff,very attentive,0.9999073763502224
staff,staff,very accommodating,0.9998549271087711
staff,staff,also missing the room service menu,0.0009337347561313436
staff,staff,clearly understaffed,0.0014016127385048094
staff,staff,helpful,0.9998862770795114
staff,staff,make a difference between the good hotels and the great ones,0.9986650439466409
staff,staff,polite,0.9994487883082925
staff,staff,very clean,0.9999536280471943
staff,staff,excellent,0.999981403411013
staff,staff,all very friendly and helpful,0.9999766350882169
staff,staff,Friendly,0.9999781847956797
staff,staff,cute,0.9999828339223171
staff,staff,nice,0.9999735356682464
staff,staff,very friendly,0.9999758006243837
staff,staff,made us feel welcome.,0.9999816418331449
staff,staff,very hospitable,0.9994175652432489
staff,staff,great,0.999981403411013
staff,staff,friendly,0.9999781847956797
staff,staff,very helpful,0.9999599459865607
staff,staff,having chats amongst themselves rather than helping paying customers,0.001502790171059587
staff,staff,not very helpful,0.0007847948999426535
staff,staff,probably needed a little more training,0.0007180601582703616
staff,staff,friendly,0.9999781847956797
staff,staff,still annoyingly small,0.0002778586443810127
staff,staff,lovely,0.9999762774586429
staff,staff,Friendly,0.9999781847956797
staff,staff,super friendly,0.9999775887477398
staff,staff,very friendly,0.9999758006243837
staff,staff,supportive,0.9999638798346666
staff,staff,very well mannered,0.999976754296739
staff,staff,professional,0.9989130961534975
staff,staff,caring,0.9999674560767176
staff,staff,helpful,0.9998862770795114
staff,staff,professional,0.9989130961534975
staff,staff,very supportive,0.9999723435882402
staff,restaurant staff,very attentive,0.9999392040861181
staff,staff,very nice,0.9999700786451626
staff,staff,friendly,0.9999781847956797
staff,staff,lovely,0.9999762774586429
staff,staff,extremely helpful,0.9999380119421488
staff,staff,ignored us,0.00030819325891684457
staff,staff,Very friendly,0.9999758006243837
staff,staff,helpful,0.9998862770795114
staff,staff,always helping with smile,0.9999775887540636
staff,staff,very helpful,0.9999599459865607
staff,Staff,Decent,0.9881292800651309
staff,Staff,Friendly helpful,0.9999547009030465
staff,housekeeping staff,use stairs where possible,0.5
staff,Staff,use the lift to go between floors when cleaning rooms.,0.5
staff,staff,Very helpful,0.9999599459865607
staff,staff,friendly,0.9999781847956797
staff,staff,generously upgraded.,0.9999620917164975
staff,staff,very helpful,0.9999599459865607
staff,Staff at desk,need more training,0.0012373872557418508
staff,Staff at desk,ok,0.5529143699538679
staff,staff,Very pleasant,0.9999748469603844
staff,staff,chatty,0.4584040259789788
staff,staff,definitely the highlight of this stay,0.9999666216210557
staff,staff,Friendly,0.9999781847956797
staff,staff,Cheerful helpful,0.999951601508954
staff,staff,clean,0.9999537472667015
staff,staff,friendly,0.9999781847956797
staff,staff,helpful,0.9998862770795114
staff,staff,helpful,0.9998862770795114
staff,staff,very friendly,0.9999758006243837
staff,staff,efficient,0.9999666216245799
staff,staff,very friendly,0.9999758006243837
staff,staff,willing to help,0.9996031220330863
staff,I,could tell the kitchen/waiter staff were very busy,0.032173080401712184
staff,Staff,great mostly,0.999972581983684
staff,Staff,helpful,0.9998862770795114
staff,Staff,so friendly,0.9999662640018414
staff,staff,absolutely perfect,0.9999783040115062
staff,staff,fantastic,0.999984502833982
staff,staff,great,0.999981403411013
staff,staff,very friendly,0.9999758006243837
staff,staffs,nice,0.9999722243814233
staff,staff,incredibly attentive,0.9998474176516083
staff,staff,very friendly,0.9999758006243837
staff,staff,wonderful,0.9999848604596195
staff,Reception staff,Friendly,0.9999740125149401
staff,Staff in the restaurant,didn't notice us enter or sit down,0.4070112516565736
staff,Reception staff,made it a special mother's day trip away,0.9942108320307383
staff,staff,so had to ask whether we needed to help ourselves to breakfast,0.06630825053327527
staff,staff,the best,0.9999837875818116
staff,staff,super friendly,0.9999775887477398
staff,staff,lovely,0.9999762774586429
staff,restaurant staff,poor,0.00015222502355527467
staff,Staff,helpful,0.9998862770795114
staff,Staff,professional,0.9989130961534975
staff,Staff,welcoming,0.9999780655822263
staff,staff,kindness,0.999885442778492
staff,Staff,very helpful,0.9999599459865607
staff,staff,responsive to any request,0.9992438060553823
staff,staff,super helpful,0.9999669792346424
staff,staff,seeming to suggest that I could have had a much larger one for the same price,0.01269565622623503
staff,Staff,Not much,0.015445679845015547
staff,Staff,excellent,0.999981403411013
staff,staff at the front desk,extremely helpful,0.9998952173215798
staff,staff,Very friendly,0.9999758006243837
staff,Dining room staff,friendly,0.9999779463785501
staff,Dining room staff,very helpful,0.9999638798387878
staff,reception staff,friendly,0.9999740125149401
staff,staff,fantastic,0.999984502833982
staff,staff,very efficient,0.9999624493634656
staff,staff,helpfulness,0.9995326319364075
staff,staff,Great,0.999981403411013
staff,staff,made me feel right at home,0.9999783040019139
staff,staff,so friendly,0.9999662640018414
staff,staff,amazing,0.9999854565040778
staff,staff,Great,0.999981403411013
staff,staff,great,0.999981403411013
staff,staff,very lovely,0.9999754430057237
staff,staff,extremely helpful,0.9999380119421488
staff,staff,pampered us so much,0.3309844803227122
staff,staff in the hotel,friendly,0.9999706746852013
staff,staff in the hotel,helpful,0.9998240542486201
staff,Staff,approachable,0.9999122636167499
staff,staff,friendly,0.9999781847956797
staff,staff,helpful,0.9998862770795114
staff,staff,Excellent,0.999981403411013
staff,staff,friendly,0.9999781847956797
staff,Staff,having some minor issues during our stay,0.0006489966996490182
staff,Staff,very friendly,0.9999758006243837
staff,staff,polite,0.9994487883082925
staff,staff,well presented,0.99997913845624
staff,staff,friendly,0.9999781847956797
staff,staff,tried to help without any luck,0.02761332225564317
staff,staff,very welcoming,0.9999619725314801
staff,staff,closed,0.2831378111310059
staff,night staff,very friendly,0.9999653103269566
staff,staff,amazing,0.9999854565040778
staff,staff,very helpful,0.9999599459865607
staff,staff,friendly,0.9999781847956797
staff,staff,Very accommodating,0.9998549271087711
staff,staff,where incredible,0.9999724628014803
staff,staff,quality,0.9999350318342692
staff,staff,very helpful,0.9999599459865607
staff,staff,even gave us some wine as an apology,0.6476891646742615
staff,staff,extremely friendly,0.9999566081937701
staff,staff,so apologetic,0.5131311281035735
staff,staff,very accommodating,0.9998549271087711
staff,Staff,excellent.,0.999981999463273
staff,staff,so friendly,0.9999662640018414
staff,staff,welcoming,0.9999780655822263
staff,staff,very kind,0.999974846963255
staff,staff,friendly,0.9999781847956797
staff,staff,couldn’t understand english,0.0007261691853130969
staff,staff,so had to get other staff members.,0.0798152499199496
staff,staff,friendly,0.9999781847956797
staff,staff,friendly,0.9999781847956797
staff,staff,amazing,0.9999854565040778
staff,staff,very impressive,0.9999783040030934
staff,staff,Friendly,0.9999781847956797
staff,staff,helpful,0.9998862770795114
staff,staff,accommodating,0.9999096412490189
staff,staff,made it the reason to repeat my stay,0.005569048060117154
staff,staff,very helpful,0.9999599459865607
staff,staff,friendly,0.9999781847956797
staff,staff,charming,0.9999835491672826
staff,staff,fabulous,0.9999872446374525
staff,staff,excellent,0.999981403411013
staff,staff,Very nice,0.9999700786451626
staff,staff,Friendly,0.9999781847956797
staff,staff,amazing,0.9999854565040778
staff,staff,helpful,0.9998862770795114
staff,staff,also very welcoming,0.9999693634138112
staff,Staff,excellent,0.999981403411013
staff,staff,did a nice gesture,0.9999762774626504
staff,staff,didn’t charge us for breakfast on Christmas Day,0.9036298572951331
staff,Staff,always pleasant,0.9999766350856589
staff,Staff,helps us during our stay,0.9998981969977905
staff,staff,friendly,0.9999781847956797
staff,staff,went above and beyond,0.9999644758871682
staff,Staff,very friendly,0.9999758006243837
staff,staff,really helpful,0.9999560121343052
staff,staff,very nice,0.9999700786451626
staff,Staff,friendly,0.9999781847956797
staff,Staff,helpful,0.9998862770795114
staff,staff,friendly,0.9999781847956797
staff,staff,fantastic,0.999984502833982
staff,members of staff,might not have been notified,0.0012413158042505756
